苏州	5120092	香城花园	相城区	相城大道89号	纯住宅	1	1	1	0	0	0	1	10600.0	6650.0	14.0	120.635796	31.355333	0	1	2	0	0	0	0	1	0	0
苏州	5120172	博悦广场	昆山市	昆山市柏庐南路1003号	纯住宅	1	0	0	0	1	0	1	7300.0	2345.0	19.0	120.96378	31.356987	0	1	2	4	0	0	12	0	0	0
苏州	5120347	首开·悦澜花园	园区	园区唯新路88号	纯住宅	1	1	0	0	0	0	1	9390.0	7360.36	14.0	120.72002	31.35703	0	0	3	0	0	0	0	0	0	0
苏州	5120271	融城花园	相城区	相城区阳澄湖西路966号	纯住宅	1	1	0	0	0	0	1	11000.0	2688.0	24.0	120.606544	31.361004	0	0	1	4	0	1	2	0	0	0
苏州	5120285	融城花园二期	相城区	相城区阳澄湖西路966号	纯住宅	1	1	1	0	0	0	1	11000.0	1114.75	24.0	120.606544	31.361004	0	0	1	4	0	1	2	0	0	0
苏州	5120305	融城花园三期	相城区	相城区阳澄湖西路966号	纯住宅	1	1	1	0	0	0	1	11000.0	2283.75	24.0	120.606544	31.361004	0	0	1	4	0	1	2	0	0	0
苏州	5120282	雍合湾花园	园区	园区金陵东路338号	纯住宅	1	1	0	0	0	0	1	8520.0	2648.1	15.5	120.803635	31.36161	0	0	0	0	0	0	0	0	0	0
苏州	5120157	华辰嘉园	相城区	相城区阳澄湖西路1288号	纯住宅	1	1	0	0	0	0	1	10952.0	987.0	15.0	120.59511	31.36308	0	0	0	0	0	0	0	0	0	0
苏州	5120241	华辰嘉园二期	相城区	相城区阳澄湖西路1288号	纯住宅	1	1	0	0	0	0	1	10952.0	4398.52	15.0	120.59511	31.36308	0	0	0	0	0	0	0	0	0	0
苏州	5120164	仁宝新天地	昆山市	昆山衡山路1399号	纯住宅	1	0	0	0	1	0	1	7201.0	1400.0	13.5	120.95106	31.363384	0	0	0	0	0	0	0	0	0	0
苏州	5120180	凯翔大厦	相城区	相城区相城大道789-877号	商住两用	1	0	0	0	1	0	1	8000.0	2481.6	33.0	120.63778	31.363424	0	0	3	83	0	0	2	0	0	0
苏州	5120301	旭辉.朗香郡	新区	新区金灯路28号	纯住宅	1	1	0	0	0	0	1	9669.0	1802.85	8.5	120.5132	31.36764	0	0	8	36	0	0	4	0	0	0
苏州	5120300	旭辉.上河郡	新区	高新区浒关经济开发区金灯街28号	纯住宅	1	1	1	1	0	0	1	8920.0	5598.6	11.0	120.5132	31.36764	0	0	8	36	0	0	4	0	0	0
苏州	5120319	维纳阳光花园南区	园区	园区科能路18号	纯住宅	1	1	0	0	0	0	1	9500.0	2800.0	14.5	120.755424	31.36845	0	1	1	0	0	0	0	0	0	0
苏州	5120324	康桥丽都	相城区	相城区嘉元路663号	纯住宅	1	0	0	0	0	0	1	10500.0	5940.84	17.5	120.63113	31.36992	1	0	2	38	1	0	46	0	1	0
苏州	5120318	青湖语城	园区	园区展业路15号	纯住宅	1	0	0	0	0	0	1	9784.0	4431.0	13.0	120.73719	31.370092	0	0	1	1	0	0	0	0	0	0
苏州	5120349	阿卡迪亚·湖镜	园区	园区成义路18号	纯住宅	1	1	0	0	0	0	1	11099.0	1746.36	18.0	120.73487	31.370504	0	0	1	1	0	0	0	0	0	0
苏州	5120196	南亚大厦	相城区	相城区嘉元路618号	写字楼	1	1	0	1	1	0	1	8000.0	3520.0	15.0	120.63171	31.371864	0	0	2	54	1	0	34	0	1	0
苏州	5120348	阿卡迪亚·花镜	园区	园区青澄路99号	纯住宅	1	1	0	0	0	0	1	9347.0	2012.02	8.0	120.73252	31.372265	0	0	0	0	0	0	0	0	0	0
苏州	5120307	金色湖滨	园区	园区唯观路8号	纯住宅	1	0	0	0	0	0	1	10352.0	2422.0	11.0	120.72138	31.373213	0	1	2	24	0	0	0	0	0	0
苏州	5120283	上君花园	园区	园区唯观路1号	纯住宅	1	1	1	0	0	0	1	10040.0	2408.67	11.0	120.71805	31.374125	0	0	3	22	0	0	0	0	0	0
苏州	5120206	锦绣江南苏州	相城区	相城区春申湖中路637号	纯住宅	1	1	0	0	0	0	1	9500.0	4775.04	8.5	120.62009	31.375887	1	0	1	2	0	0	1	0	0	0
苏州	5120056	元和之春	相城区	相城区春申湖中路498号	纯住宅	1	1	1	0	1	0	1	9200.0	731.5	7.5	120.622795	31.377815	2	0	1	9	0	0	2	0	0	0
苏州	5120339	首开·班芙春天	相城区	相城区金砖路199号	纯住宅	1	1	0	0	0	0	1	10250.0	2818.2	21.5	120.60618	31.379227	0	0	1	20	0	0	0	0	0	0
苏州	5120161	景轩花园	昆山市	昆山市鹿城路253号	纯住宅	1	1	1	1	1	0	1	8179.0	998.0	14.5	120.93029	31.38698	0	0	2	1	0	0	3	0	0	0
苏州	5120252	益新大厦	园区	园区集贤街88号	写字楼	1	0	0	1	0	0	1	10000.0	3520.0	12.0	120.970856	31.605268	0	0	1	0	0	0	0	0	0	0
太原	9010203	星河广场	小店区	体育南路1号	商住两用	1	1	1	1	1	0	1	11000.0	5068.8	22.0	107.39289	29.699476	2	0	1	2	0	0	4	0	0	0
太原	9010216	龙海方舟	小店区	体育南路210号	商住两用	1	0	0	0	0	0	1	5650.0	3168.0	17.0	120.9125	30.840725	2	0	1	0	0	0	1	0	0	0
太原	9010113	浦东雅典	小店区	小店区人民南路37号	纯住宅	1	1	1	0	0	0	1	7746.0	5880.0	17.5	112.56789	37.72609	0	0	0	0	0	0	0	0	0	0
